segment_a,segment_b,cosine
0,1,-0.34315913915634155
0,2,0.719175398349762
0,3,-0.44147709012031555
0,4,0.7781972885131836
0,5,-0.47615382075309753
0,6,0.637212336063385
0,7,-0.5122941136360168
0,8,0.7038537859916687
0,9,-0.49874454736709595
0,10,0.7273072004318237
0,11,-0.4799486994743347
0,12,0.733923077583313
0,13,-0.46937882900238037
0,14,0.6914494037628174
1,2,-0.17183487117290497
1,3,0.9751242399215698
1,4,-0.19736681878566742
1,5,0.955914318561554
1,6,-0.1794268935918808
1,7,0.9365541338920593
1,8,-0.24182558059692383
1,9,0.9373919367790222
1,10,-0.2537696361541748
1,11,0.9429964423179626
1,12,-0.25573262572288513
1,13,0.9423500299453735
1,14,-0.21484243869781494
2,3,-0.153440460562706
2,4,0.9699131846427917
2,5,-0.16555830836296082
2,6,0.9508776664733887
2,7,-0.18818585574626923
2,8,0.938165009021759
2,9,-0.18766304850578308
2,10,0.9369370341300964
2,11,-0.1723305881023407
2,12,0.948721706867218
2,13,-0.1343473345041275
2,14,0.9712686538696289
3,4,-0.18093200027942657
3,5,0.9952151775360107
3,6,-0.12308987230062485
3,7,0.985054075717926
3,8,-0.20163443684577942
3,9,0.9802200794219971
3,10,-0.22292384505271912
3,11,0.9807774424552917
3,12,-0.22894804179668427
3,13,0.9831780195236206
3,14,-0.179630845785141
4,5,-0.18640094995498657
4,6,0.9723775386810303
4,7,-0.20832175016403198
4,8,0.9743278622627258
4,9,-0.20557506382465363
4,10,0.968791127204895
4,11,-0.193135604262352
4,12,0.96819669008255
4,13,-0.16506698727607727
4,14,0.9683368802070618
5,6,-0.11321306228637695
5,7,0.9955854415893555
5,8,-0.19222457706928253
5,9,0.9913150072097778
5,10,-0.21534208953380585
5,11,0.9891484379768372
5,12,-0.2254011631011963
5,13,0.9886910915374756
5,14,-0.1792466640472412
6,7,-0.12174439430236816
6,8,0.9885607361793518
6,9,-0.12006447464227676
6,10,0.9751152396202087
6,11,-0.11257097125053406
6,12,0.9669032692909241
6,13,-0.085947185754776
6,14,0.9706264734268188
7,8,-0.19844256341457367
7,9,0.9971240162849426
7,10,-0.2211487889289856
7,11,0.9930089712142944
7,12,-0.2343192845582962
7,13,0.9889903664588928
7,14,-0.19240576028823853
8,9,-0.19115088880062103
8,10,0.9933965802192688
8,11,-0.1813790500164032
8,12,0.9827709197998047
8,13,-0.160622239112854
8,14,0.9693096280097961
9,10,-0.21023347973823547
9,11,0.997076153755188
9,12,-0.2236098051071167
9,13,0.990911066532135
9,14,-0.18569795787334442
10,11,-0.19632463157176971
10,12,0.9943855404853821
10,13,-0.17452341318130493
10,14,0.9767675995826721
11,12,-0.20633696019649506
11,13,0.9952534437179565
11,14,-0.16712231934070587
12,13,-0.17923271656036377
12,14,0.9881717562675476
13,14,-0.13133464753627777
