scope,mean_abs_gamma,mean_abs_beta,mean_target_state_norm,std_target_state_norm,mean_history_readout_norm
all,0.8349379897117615,0.4175727665424347,8.844376564025879,1.5367568731307983,10.775490760803223
segment_0,0.7641322612762451,0.40072372555732727,11.934925079345703,0.6522402167320251,10.775490760803223
segment_1,0.9882093667984009,0.44468289613723755,9.797637939453125,0.8332746028900146,10.775490760803223
segment_2,0.6810687184333801,0.400867223739624,7.588998794555664,0.7384342551231384,10.775490760803223
segment_3,1.0003972053527832,0.43971794843673706,10.044822692871094,0.8630050420761108,10.775490760803223
segment_4,0.6751852631568909,0.39699587225914,8.207676887512207,0.6370580196380615,10.775490760803223
segment_5,0.9991409182548523,0.43553805351257324,10.122644424438477,0.9244443774223328,10.775490760803223
segment_6,0.680202841758728,0.40312474966049194,7.8424482345581055,0.6550503969192505,10.775490760803223
segment_7,0.996653139591217,0.43267327547073364,9.844452857971191,0.856437623500824,10.775490760803223
segment_8,0.6964948177337646,0.4010011553764343,7.77058744430542,0.690938413143158,10.775490760803223
segment_9,0.9867220520973206,0.4322931170463562,9.54137897491455,0.83243328332901,10.775490760803223
segment_10,0.7012602090835571,0.3993317484855652,7.2736711502075195,0.6890640258789062,10.775490760803223
segment_11,0.9846424460411072,0.43580976128578186,9.099104881286621,0.8311681151390076,10.775490760803223
segment_12,0.7006112337112427,0.39835214614868164,7.169246196746826,0.6744866371154785,10.775490760803223
segment_13,0.9792948365211487,0.43969640135765076,9.057705879211426,0.7737498879432678,10.775490760803223
segment_14,0.6900546550750732,0.40278321504592896,7.370354175567627,0.6972187161445618,10.775490760803223
