epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_pcc_arm_s0_measure_l1,train_pcc_arm_s1_measure_l1,train_pcc_arm_s2_measure_l1,train_pcc_arm_s3_measure_l1,train_pcc_arm_s4_measure_l1,train_pcc_credit_argmax_accuracy,train_pcc_credit_max,train_pcc_credit_min,train_pcc_credit_normalized_entropy,train_pcc_credit_policy_kl,train_pcc_fused_measure_l1,train_pcc_policy_normalized_entropy,train_pcc_policy_usage_max,train_pcc_route_kl,train_pcc_route_weight,train_pcc_skill_floor,train_pcc_skill_loss,train_pcc_total_loss,train_pcc_weighted_route_loss,train_pcc_weighted_skill_loss
1,1036,0.8313480588575127,0.40682949968631665,0.4555162307608542,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.6483220925449305,0.0001,50.59357023239136,1,5,0.0,1,0,0,0.4406571707555226,0.41773446275345605,0.41870170132648993,0.4221925906060285,0.42330682901917277,0.3171179770477634,0.7451311680110725,0.02012592681025561,0.8466844039764183,0.24748170566403496,0.40682949968631665,0.893425950442502,0.32826930034229657,0.0,0.0,1.0,0.4245185589698291,0.8313480588575127,0.0,0.4245185589698291
2,1036,0.7783276141265184,0.3853372794263151,0.43366457651365675,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.6369191584630965,9.938441702975689e-05,51.0715548992157,1,5,0.0,2,0,0,0.4005068651612661,0.3904216755541135,0.39070170105194035,0.3914057301163213,0.39191565748922613,0.29288338514541107,0.7504181027642548,0.020135858835127477,0.838808001526074,0.232760023138698,0.3853372794263151,0.8961394618491869,0.30808704392445135,0.0,0.0,1.0,0.3929903336933681,0.7783276141265184,0.0,0.3929903336933681
3,1036,0.7677203850626485,0.37990419488961175,0.42974118830844704,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.6306221785669637,9.755282581475769e-05,49.74503827095032,1,5,0.0,3,0,0,0.39309531082057586,0.3860985925816661,0.3860850932802933,0.38669134475089406,0.38711057246651887,0.3096111727353459,0.7490798291897681,0.02015374119224523,0.8274401947568282,0.32744010832721665,0.37990419488961175,0.8262678185715179,0.2790362065420648,0.0,0.0,1.0,0.3878161895977024,0.7677203850626485,0.0,0.3878161895977024
4,1036,0.7598046730614076,0.3756258550988201,0.42610140613722525,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.6238327806544793,9.45503262094184e-05,48.65740919113159,1,5,0.0,4,0,0,0.38826967053777,0.3829166800301508,0.38282409948962076,0.3832337267437957,0.38364987524089667,0.31545145242946027,0.748883330856511,0.020170443453987823,0.8225254705283632,0.4791821120846225,0.3756258550988201,0.7490065308956566,0.2640657951070075,0.0,0.0,1.0,0.38417881776122054,0.7598046730614076,0.0,0.38417881776122054
5,1036,0.7537105566171145,0.37239184552753296,0.42334364446663947,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.6232081786688742,9.045084971874738e-05,48.15832567214966,1,5,0.0,5,0,0,0.384613443784502,0.3804402408337501,0.3802616200679518,0.380578661603587,0.380699549546343,0.32668615896326697,0.7493205296602028,0.02018151734326337,0.8202485015263429,0.6582243296975795,0.37239184552753296,0.6861231868446563,0.2536010764913209,0.0,0.0,1.0,0.3813187099676795,0.7537105566171145,0.0,0.3813187099676795
6,1036,0.7493508998376522,0.36996335878565506,0.4213961005556077,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.6265891675003952,8.535533905932738e-05,48.309205532073975,1,5,0.0,5,1,0,0.3818516127736412,0.3787246322884983,0.378533189965261,0.3790488411676009,0.37877940271466853,0.33924206096002957,0.7492632099560329,0.020191228301282324,0.8186095008288571,0.8917030845714812,0.36996335878565506,0.6245420894164837,0.25646205229188485,0.0,0.0,1.0,0.37938754243279976,0.7493508998376522,0.0,0.37938754243279976
7,1036,0.7444076283788129,0.3671571965038086,0.41885537357864233,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.6249039649201136,7.938926261462366e-05,51.41265511512756,1,5,0.0,5,2,0,0.3793289944472,0.3767357746491561,0.3764471454855098,0.37707607422211,0.37666413866875254,0.35098538685834546,0.7488159036774433,0.020203822556681728,0.8176247767499976,1.1864047857094915,0.3671571965038086,0.5666518684864965,0.25672672458827267,0.0,0.0,1.0,0.37725043216267146,0.7444076283788129,0.0,0.37725043216267146
8,1036,0.740609321067232,0.3648655481895425,0.4167901814616785,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.6236652039168384,7.269952498697734e-05,50.772381067276,1,5,0.0,5,3,0,0.3773517669052691,0.3752467101260042,0.3750909711000542,0.37583560528212073,0.375193762848276,0.3650080858222766,0.7488214015155226,0.020208205091029868,0.8170907026782459,1.5112808466417909,0.3648655481895425,0.5222703175885337,0.2598028603409018,0.0,0.0,1.0,0.3757437712379864,0.740609321067232,0.0,0.3757437712379864
9,1036,0.7372176468832613,0.36277652411042033,0.41498866628380815,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.6222488086082555,6.545084971874738e-05,48.03872871398926,1,5,0.0,9,0,0,0.37546794093483665,0.3742315255997264,0.3737761414822004,0.3747710893398086,0.37395887537122235,0.37481022236372513,0.7483035190225108,0.020207104808920597,0.8167252833433594,1.8292481844029371,0.36277652411042033,0.4898113035614886,0.2636372569272417,0.0,0.0,1.0,0.3744411218523059,0.7372176468832613,0.0,0.3744411218523059
10,1036,0.7341580544544463,0.3608024497462516,0.41312948732302457,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.6203855261483344,5.782172325201155e-05,49.708577394485474,1,5,0.0,10,0,0,0.37407291464824016,0.3731191431578522,0.37279230077179243,0.37385573845112186,0.37293788980563175,0.38587777138216617,0.7480602824204677,0.0202146470330972,0.8165881163134998,2.1276393217469733,0.3608024497462516,0.4616681050840032,0.26447113960060836,0.0,0.0,1.0,0.3733556042479272,0.7341580544544463,0.0,0.3733556042479272
