segment_a,segment_b,cosine
0,1,0.9971359968185425
0,2,0.9932694435119629
0,3,0.9857702851295471
0,4,0.9742065072059631
0,5,0.9640569090843201
0,6,0.9491552710533142
0,7,0.9337248206138611
0,8,0.9218701720237732
0,9,0.9182432889938354
0,10,0.9197176098823547
0,11,0.9319633841514587
0,12,0.94294273853302
0,13,0.9577983021736145
0,14,0.9654521346092224
1,2,0.9973912835121155
1,3,0.9923809170722961
1,4,0.9827849268913269
1,5,0.9718492031097412
1,6,0.955440878868103
1,7,0.9386771321296692
1,8,0.9237610697746277
1,9,0.9181057810783386
1,10,0.9179714322090149
1,11,0.9298092722892761
1,12,0.9407264590263367
1,13,0.9564955234527588
1,14,0.9659923315048218
2,3,0.9967606067657471
2,4,0.9892023205757141
2,5,0.9789654016494751
2,6,0.9635745286941528
2,7,0.9461012482643127
2,8,0.9296406507492065
2,9,0.9228034615516663
2,10,0.9212334752082825
2,11,0.9324980974197388
2,12,0.9431957006454468
2,13,0.9584395289421082
2,14,0.969577431678772
3,4,0.995998203754425
3,5,0.9889259934425354
3,6,0.9759044051170349
3,7,0.9598395228385925
3,8,0.9436942934989929
3,9,0.9353306889533997
3,10,0.9322277903556824
3,11,0.9414460062980652
3,12,0.9498749375343323
3,13,0.9628904461860657
3,14,0.9734338521957397
4,5,0.9959965348243713
4,6,0.9864819645881653
4,7,0.9723665118217468
4,8,0.9567306637763977
4,9,0.9474663138389587
4,10,0.9427571296691895
4,11,0.9487019777297974
4,12,0.9540199637413025
4,13,0.9635955691337585
4,14,0.9732478260993958
5,6,0.9951251149177551
5,7,0.9855899810791016
5,8,0.9733938574790955
5,9,0.9650965332984924
5,10,0.9597073197364807
5,11,0.9625627398490906
5,12,0.9640824794769287
5,13,0.968591570854187
5,14,0.974604606628418
6,7,0.9956293702125549
6,8,0.9877545833587646
6,9,0.9813263416290283
6,10,0.9760744571685791
6,11,0.9761195182800293
6,12,0.9741448163986206
6,13,0.9734393358230591
6,14,0.9751476645469666
7,8,0.9964307546615601
7,9,0.9922528266906738
7,10,0.9881048798561096
7,11,0.9855971932411194
7,12,0.9812622666358948
7,13,0.9758161902427673
7,14,0.973237931728363
8,9,0.9977081418037415
8,10,0.995192289352417
8,11,0.9909444451332092
8,12,0.9848541617393494
8,13,0.9756717085838318
8,14,0.9689521193504333
9,10,0.9979230165481567
9,11,0.9945248365402222
9,12,0.9882302284240723
9,13,0.977722704410553
9,14,0.9687484502792358
10,11,0.9967836141586304
10,12,0.9918635487556458
10,13,0.9818152189254761
10,14,0.972050130367279
11,12,0.9972782135009766
11,13,0.9910449385643005
11,14,0.9827309846878052
12,13,0.9965790510177612
12,14,0.9904825091362
13,14,0.9970371723175049
