epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h336_l1
1,238,0.7833902775740423,0.48833958028244373,0.48833958028244373,0.24706072297667256,0.47989971547567545,0.24706072297667256,0.047989971547567546,full,off,1,32,336,1.2584408108322394,0.0005,4.3889124393463135,0,3,0.0,1,0,0,0.48833958028244373
2,238,0.6359187850431234,0.4606265066301121,0.4606265066301121,0.1293029280520287,0.45989349922713113,0.1293029280520287,0.04598934992271311,full,off,1,32,336,1.2479915303133784,0.0004877641290737884,4.132120132446289,0,3,0.0,2,0,0,0.4606265066301121
3,238,0.5859397066240551,0.45101058420513856,0.45101058420513856,0.09038456571640588,0.44544556473984437,0.09038456571640588,0.04454455647398444,full,off,1,32,336,1.297446290829352,0.0004522542485937369,3.807424545288086,0,3,0.0,2,1,0,0.45101058420513856
4,238,0.5500962053026471,0.4440879216965507,0.4440879216965507,0.06256270325672225,0.4344557752879728,0.06256270325672225,0.04344557752879728,full,off,1,32,336,1.3349194652622653,0.0003969463130731183,3.8380510807037354,0,3,0.0,2,2,0,0.4440879216965507
5,238,0.5202927535571972,0.43861716196817513,0.43861716196817513,0.039018687056455795,0.4265690571119805,0.039018687056455795,0.042656905711198054,full,off,1,32,336,1.3811052815899962,0.00032725424859373687,3.8468830585479736,0,3,0.0,2,3,0,0.43861716196817513
6,238,0.5008910861836762,0.4335358536043087,0.4335358536043087,0.02529019961415344,0.42065032014325887,0.02529019961415344,0.04206503201432589,full,off,1,32,336,1.3965376929513045,0.00025,4.176324367523193,0,3,0.0,2,4,0,0.4335358536043087
7,238,0.4907503244506211,0.43154245740225333,0.43154245740225333,0.017533739132634483,0.41674129477068156,0.017533739132634483,0.04167412947706816,full,off,1,32,336,1.4002961127885751,0.00017274575140626317,3.835711717605591,0,3,0.0,2,5,0,0.43154245740225333
8,238,0.4855794529704487,0.429456021981079,0.429456021981079,0.014701004273125104,0.41422425611179414,0.014701004273125104,0.04142242561117942,full,off,1,32,336,1.4047194990728582,0.00010305368692688174,3.8258492946624756,0,3,0.0,2,6,0,0.429456021981079
9,238,0.4825269259324595,0.42792129015722197,0.42792129015722197,0.013318837072481127,0.4128679881075851,0.013318837072481127,0.041286798810758515,full,off,1,32,336,1.41253563256136,4.7745751406263163e-05,3.763965129852295,0,3,0.0,2,7,0,0.42792129015722197
10,238,0.480904582042654,0.4268799635792981,0.4268799635792981,0.012788844932684628,0.4123577441738433,0.012788844932684628,0.04123577441738433,full,off,1,32,336,1.4149289134712446,1.2235870926211617e-05,3.870309829711914,0,3,0.0,2,8,0,0.4268799635792981
