arm,dataset,best_epoch,best_val_mean_mse,last_val_mean_mse,last_vs_best_val_pct,first_train_loss,last_train_loss,train_loss_reduction_pct,best_vs_last_test_mean_mse_pct
a6_clean,ETTh2,2,0.4015295170247555,0.4107370637357235,2.2931182691608543,0.47364299263046905,0.40860305752901904,-13.731847850263335,4.094648343251006
a6_clean,ETTm1,9,0.5996279567480087,0.5999331399798393,0.05089543080774028,0.409573303370172,0.37322269627486415,-8.875238399621521,-0.1526672476637292
a6_clean,Weather,8,0.4884675517678261,0.48948492109775543,0.20827777121477098,0.3679959035683625,0.33030273776084507,-10.242822118946538,-0.07128930833055491
gamp_p16s8,ETTh2,1,0.38977067917585373,0.44022413343191147,12.94439447388358,0.4693075017591493,0.3685540156026857,-21.468543711489772,-1.083779075664801
gamp_p16s8,ETTm1,2,0.615666925907135,0.6456572934985161,4.871200048174207,0.40150706846856704,0.35049747103199536,-12.704532856951456,1.7004778807237608
gamp_p16s8,Weather,6,0.4983862489461899,0.5015974193811417,0.6443136105263036,0.3700840001663576,0.3161893955529382,-14.562803198515228,-1.2814818460538446
gamp_p48s24,ETTh2,1,0.3858880437910557,0.42550091072916985,10.26537815189814,0.4677298568782553,0.3609917090661758,-22.820469175193626,3.5311725921587325
gamp_p48s24,ETTm1,4,0.6085617989301682,0.6251927316188812,2.7328256091574854,0.40009662788001726,0.3478809861487864,-13.050757765169053,-0.2723435223727838
gamp_p48s24,Weather,4,0.4978599399328232,0.503006748855114,1.0337865149353531,0.3675849148835516,0.310549859320644,-15.516157832803323,-2.5111760536274756
