scope,mode,mean_step_weight,min_step_weight,max_step_weight,uniform_pressure_share,weighted_pressure_share,pressure_share_delta_pct,novelty_share
1-96,step_covariance_balanced,1.1839995384216309,1.1839995384216309,1.1839995384216309,0.4797619047619047,0.5500967814786369,14.660371325571987,0.6152471820939165
97-192,step_covariance_balanced,0.7819050550460815,0.7819050550460815,0.7819050550460815,0.22976190476190472,0.17397780796013934,-24.279088763462653,0.12850111267904615
193-336,step_covariance_balanced,0.9375774264335632,0.9375774264335632,0.9375774264335632,0.15714285714285714,0.1426801635474604,-9.203532287979744,0.12636584498572692
337-720,step_covariance_balanced,1.0319322347640991,1.0319322347640991,1.0319322347640991,0.13333333333333333,0.13324524701376328,-0.06606473967754045,0.12988586024131038
horizon_96,step_covariance_balanced,1.1839995384216309,1.1839995384216309,1.1839995384216309,1.0,1.1839995384216309,18.399953842163086,0.0
horizon_192,step_covariance_balanced,0.9829522967338562,0.7819050550460815,1.1839995384216309,1.0,0.9829522967338562,-1.7047703266143799,0.0
horizon_336,step_covariance_balanced,0.9635059237480164,0.7819050550460815,1.1839995384216309,1.0,0.9635059237480164,-3.6494076251983643,0.0
horizon_720,step_covariance_balanced,0.9999999562899272,0.7819050550460815,1.1839995384216309,1.0,0.9999999562899272,-4.371007278347605e-06,0.0
