epoch,train_loss,mse,mae
1,0.6056092593861723,1.3285590410232544,0.8076058626174927
2,0.5137525561668864,1.0032789707183838,0.6738982200622559
3,0.4500037267290313,0.9774615168571472,0.663966953754425
4,0.43493407473710305,0.9585471749305725,0.6536543369293213
5,0.42355813171671725,0.961813747882843,0.6562654972076416
6,0.41399606354391894,0.9620986580848694,0.6562326550483704
7,0.40660084618462455,0.9613956809043884,0.6533069610595703
8,0.39918905896245294,0.9789310097694397,0.6565160751342773
9,0.3913961278981176,1.0219296216964722,0.6726449728012085
10,0.38446974012130064,1.0242773294448853,0.6710132956504822
11,0.3777883840703416,1.0376404523849487,0.6766332387924194
12,0.371212324191784,1.080151915550232,0.6902806758880615
13,0.3658927120696539,1.082276463508606,0.6907023787498474
14,0.3600843218779655,1.0594234466552734,0.6846398711204529
