segment_a,segment_b,cosine
0,1,0.005272419657558203
0,2,0.4025540053844452
0,3,-0.0840054303407669
0,4,0.4143729507923126
0,5,-0.1447959840297699
0,6,0.35734960436820984
0,7,-0.3473435342311859
0,8,0.34153908491134644
0,9,-0.265889972448349
0,10,0.23052003979682922
0,11,-0.2750224769115448
0,12,0.14772945642471313
0,13,-0.26173338294029236
0,14,0.1888197660446167
1,2,-0.04040266200900078
1,3,0.3426342010498047
1,4,-0.12766441702842712
1,5,0.3826163411140442
1,6,-0.18422874808311462
1,7,0.3427940905094147
1,8,-0.18550880253314972
1,9,0.3200664520263672
1,10,-0.18878330290317535
1,11,0.23024949431419373
1,12,-0.27517589926719666
1,13,0.20334184169769287
1,14,-0.36545854806900024
2,3,-0.2406381070613861
2,4,0.3281359374523163
2,5,-0.19345025718212128
2,6,0.3344220519065857
2,7,-0.18361835181713104
2,8,0.2616269290447235
2,9,-0.1469370573759079
2,10,0.2706235647201538
2,11,-0.40270286798477173
2,12,0.35093921422958374
2,13,-0.2981550097465515
2,14,0.21339257061481476
3,4,-0.16318045556545258
3,5,0.40340566635131836
3,6,-0.15531741082668304
3,7,0.33988815546035767
3,8,-0.12619554996490479
3,9,0.3251183331012726
3,10,-0.18153949081897736
3,11,0.3789709210395813
3,12,-0.2943083941936493
3,13,0.3710607588291168
3,14,-0.29660820960998535
4,5,-0.24353478848934174
4,6,0.3819473683834076
4,7,-0.3052155375480652
4,8,0.32920172810554504
4,9,-0.23992125689983368
4,10,0.2902207672595978
4,11,-0.18935079872608185
4,12,0.3757573664188385
4,13,-0.15903355181217194
4,14,0.2639079689979553
5,6,-0.05642259493470192
5,7,0.34894147515296936
5,8,-0.05702778697013855
5,9,0.4457535147666931
5,10,-0.29596981406211853
5,11,0.30378565192222595
5,12,-0.2515430152416229
5,13,0.3212840259075165
5,14,-0.1708887666463852
6,7,-0.16348177194595337
6,8,0.49094051122665405
6,9,-0.16784486174583435
6,10,0.44312891364097595
6,11,-0.23497600853443146
6,12,0.26675641536712646
6,13,-0.27279964089393616
6,14,0.2873431444168091
7,8,-0.09998465329408646
7,9,0.47154349088668823
7,10,-0.23058642446994781
7,11,0.36774271726608276
7,12,-0.2687295079231262
7,13,0.3621275722980499
7,14,-0.12912966310977936
8,9,-0.2177693098783493
8,10,0.36666443943977356
8,11,-0.22155633568763733
8,12,0.3332037329673767
8,13,-0.18997400999069214
8,14,0.3161282241344452
9,10,-0.21809715032577515
9,11,0.23476800322532654
9,12,-0.1807238906621933
9,13,0.3277600407600403
9,14,-0.20430101454257965
10,11,-0.13403894007205963
10,12,0.2097710222005844
10,13,-0.10141757875680923
10,14,0.31141427159309387
11,12,-0.2627473473548889
11,13,0.42389729619026184
11,14,-0.13938207924365997
12,13,-0.11486345529556274
12,14,0.31979814171791077
13,14,-0.014045363292098045
