segment_a,segment_b,cosine
0,1,0.7899820804595947
0,2,0.5514943599700928
0,3,0.42688947916030884
0,4,0.3806106746196747
0,5,0.34072786569595337
0,6,0.3283146619796753
1,2,0.9150913953781128
1,3,0.8357549905776978
1,4,0.8008135557174683
1,5,0.7687749862670898
1,6,0.7561149597167969
2,3,0.979647159576416
2,4,0.96096271276474
2,5,0.9398534893989563
2,6,0.9268721342086792
3,4,0.9950757026672363
3,5,0.9855905175209045
3,6,0.9761430621147156
4,5,0.9959274530410767
4,6,0.9898793697357178
5,6,0.9971334934234619
