target_horizon,mse,mae,num_samples,num_channels,eval_prefix_steps,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0.3947641539076964,0.25214144377969205,4551,21,96,unified,FAIR_REAUDIT_pcsd_equal,Weather,720,best-val,val,1,method_screening,stage_c_fair_reaudit_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0.4472794664713244,0.29183606791775674,4551,21,192,unified,FAIR_REAUDIT_pcsd_equal,Weather,720,best-val,val,1,method_screening,stage_c_fair_reaudit_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0.5073922110632771,0.3373846113903537,4551,21,336,unified,FAIR_REAUDIT_pcsd_equal,Weather,720,best-val,val,1,method_screening,stage_c_fair_reaudit_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0.589358494306604,0.38931231706713637,4551,21,720,unified,FAIR_REAUDIT_pcsd_equal,Weather,720,best-val,val,1,method_screening,stage_c_fair_reaudit_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
