epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_pcc_arm_s0_measure_l1,train_pcc_arm_s1_measure_l1,train_pcc_arm_s2_measure_l1,train_pcc_arm_s3_measure_l1,train_pcc_arm_s4_measure_l1,train_pcc_credit_argmax_accuracy,train_pcc_credit_max,train_pcc_credit_min,train_pcc_credit_normalized_entropy,train_pcc_credit_policy_kl,train_pcc_fused_measure_l1,train_pcc_policy_normalized_entropy,train_pcc_policy_usage_max,train_pcc_route_kl,train_pcc_route_weight,train_pcc_skill_floor,train_pcc_skill_loss,train_pcc_total_loss,train_pcc_weighted_route_loss,train_pcc_weighted_skill_loss
1,1108,0.7561548721273884,0.37124132956731193,0.4273593096526521,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.49807597144325777,0.0001,160.17002964019775,1,5,0.0,1,0,0,0.38490605730872723,0.38432147321610677,0.38235584848193915,0.382220248775792,0.38888471487519544,0.36261449065664614,0.7509847851974439,0.020173730685069672,0.8167365285356122,0.169914683522085,0.37124132956731193,0.9440119672122845,0.2978173676434407,0.169914683522085,0.009991425612100263,0.9200685951683926,0.38323608167227424,0.7561548721273884,0.0016774617393970639,0.38323608167227424
2,1108,0.7013887682869115,0.3470592482640855,0.4054058563461803,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.4935468123109627,9.938441702975689e-05,160.7068386077881,1,5,0.0,2,0,0,0.35350831078923567,0.35325527820561337,0.3524081161790376,0.352167124137121,0.357388715128606,0.389768298083264,0.7516942861278134,0.020131794651734914,0.8221075156643072,0.16009703438581113,0.3470592482640855,0.9589251658546365,0.2920108277229626,0.16009703438581113,0.02999232816997418,0.7600613745864118,0.3495374118055247,0.7013887682869115,0.004792108554779703,0.3495374118055247
3,1108,0.6875733685837756,0.3408502549040619,0.400494294207449,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.4912098363404058,9.755282581475769e-05,160.1706521511078,1,5,0.0,3,0,0,0.34824829629289544,0.34798791732921497,0.34695617206367774,0.34986232382510973,0.3529857586437184,0.3512382322808035,0.7523818152153104,0.020118985647866874,0.825750255251189,0.1598918152307345,0.3408502549040619,0.9751979371916086,0.25797594736737034,0.1598918152307345,0.04999323073935961,0.6000541541120206,0.3387308886496599,0.6875733685837756,0.00799222452320589,0.3387308886496599
4,1108,0.6761823164211714,0.33633725823908506,0.39693082836776006,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.4873556595358495,9.45503262094184e-05,161.2246425151825,1,5,0.0,4,0,0,0.3467025310070076,0.34637865383810085,0.34449590097050375,0.35212438483638453,0.35374846309423447,0.357246396773989,0.7523214041863968,0.02011372667101854,0.8308794574832228,0.1588083036539787,0.33633725823908506,0.983654877392824,0.24004148355675087,0.1588083036539787,0.06999413331546939,0.44004693350314233,0.3287305934388285,0.6761823164211714,0.01111446500130482,0.3287305934388285
5,1108,0.664338229688066,0.33209902938415,0.3935362164617015,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.48532328858254625,9.045084971874738e-05,160.61652612686157,1,5,0.0,5,0,0,0.34676858997947474,0.34627912155880397,0.3424094915658989,0.3553770797777692,0.35809507204845065,0.32938402950333345,0.7520933455723717,0.020114139963062445,0.8338912595803126,0.15814951257208623,0.33209902938415,0.9878596943208027,0.23114905011460238,0.15814951257208623,0.08999503587476829,0.28003971297495633,0.31800930414496775,0.664338229688066,0.014229896282508217,0.31800930414496775
6,1108,0.6533937085191265,0.327472412629248,0.38938446738336924,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.48446520320583314,8.535533905932738e-05,160.59587979316711,1,5,0.0,6,0,0,0.34506219283876005,0.3443547710776329,0.3382475401950657,0.3564618461721641,0.3611496558096865,0.3110573689591153,0.7519253341191943,0.02011756817995157,0.8342371763735472,0.1570046158769716,0.327472412629248,0.9876506260801309,0.22626822771309515,0.1570046158769716,0.10000000149011612,0.20000000298023224,0.3102208358447474,0.6533937085191265,0.0157004618876032,0.3102208358447474
7,1108,0.6438002406152147,0.32234293461814256,0.3845300211803147,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.48503136971433247,7.938926261462366e-05,160.99123167991638,1,5,0.0,6,1,0,0.3400563747766646,0.3392465748296318,0.3326093421085647,0.3531344995063995,0.35930103456285456,0.3105060862989202,0.7518965998926748,0.020120137379528277,0.8335783993186503,0.15494456395022704,0.32234293461814256,0.9846618614472207,0.22542230932828752,0.15494456395022704,0.10000000149011612,0.20000000298023224,0.30596285020186154,0.6438002406152147,0.015494456658449144,0.30596285020186154
8,1108,0.633863432958238,0.3169884588636646,0.37921995755675036,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.48766652141524003,7.269952498697734e-05,160.539288520813,1,5,0.0,6,2,0,0.3343036804711345,0.33344122942281545,0.32708848001509366,0.34944251997376174,0.3570893332631149,0.31854226181976203,0.7519556150001739,0.020123342085723844,0.8322134756009071,0.15256606630093353,0.3169884588636646,0.9794103971242044,0.22751818037850763,0.15256606630093353,0.10000000149011612,0.20000000298023224,0.30161836719147134,0.633863432958238,0.01525660685182882,0.30161836719147134
9,1108,0.6235110232546011,0.31145526853386674,0.3737364235176076,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.4854621742210824,6.545084971874738e-05,161.08309936523438,1,5,0.0,6,3,0,0.3281013028770147,0.3272264404255991,0.32145834743761414,0.34537270961040195,0.3543923867039302,0.3362016488498729,0.7521228146359378,0.020127144677477084,0.8290237024265076,0.14918237474044307,0.31145526853386674,0.9709583599429699,0.2323350605390132,0.14918237474044307,0.10000000149011612,0.20000000298023224,0.2971375170113378,0.6235110232546011,0.01491823767829646,0.2971375170113378
10,1108,0.6133444897749795,0.30599051318551657,0.36825298577116716,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.4884069347846514,5.782172325201155e-05,160.60375118255615,1,5,0.0,6,4,0,0.32182529224385426,0.3209722572769499,0.3158443689292519,0.3412386278490728,0.3517879111564547,0.3445452338736841,0.7521115718980989,0.02012610525255922,0.8276636983513401,0.14664375998537033,0.30599051318551657,0.9659797448113507,0.2321044264179705,0.14664375998537033,0.10000000149011612,0.20000000298023224,0.29268960116787507,0.6133444897749795,0.01466437618312046,0.29268960116787507
