short_horizon,long_horizon,chpd_raw,nchpd
96,192,0.32201949989468376,0.3094692658632993
96,336,0.1168770347110138,0.11232192503909272
96,720,0.12832434257084413,0.12332309099535148
192,336,0.2702690926257561,0.25973575422540307
192,720,0.26164965767260256,0.2514522490091622
336,720,0.13380381525820836,0.12858900933393408
