model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,0.034704410371004274,0.15085033835740172,0.032052017933531005,0.14497116939180152
TimeMixer,96,0.35787047867322147,0.4464628336212415,0.3305191149393237,0.42906260459755147
UVHF,192,0.02556540693460417,0.1280948092192967,0.02361149124235181,0.12310250336690737
TimeMixer,192,0.09973508642801515,0.21784863387759926,0.09211252243213086,0.2093583053742775
UVHF,336,0.03075711948976225,0.13953167764325822,0.02840641102761049,0.13409363674887978
TimeMixer,336,0.16122031618050517,0.30418602767860164,0.1488985523806655,0.2923308268671844
UVHF,720,0.042560579245737064,0.1594180922019643,0.03930775468196943,0.15320500769426892
TimeMixer,720,0.1696705437031822,0.3241171685059014,0.15670294499831258,0.3114851809409587
