segment_a,segment_b,cosine
0,1,0.0830046683549881
0,2,0.04979627579450607
0,3,0.05896586924791336
0,4,0.06594886630773544
0,5,0.08873355388641357
0,6,0.18316875398159027
0,7,-0.06370466202497482
0,8,-0.005064856261014938
0,9,0.1531653106212616
0,10,0.10438267886638641
0,11,0.006785724312067032
0,12,0.13049651682376862
0,13,-0.10214219242334366
0,14,0.12424320727586746
1,2,0.13256295025348663
1,3,-0.0964093953371048
1,4,0.010088174603879452
1,5,0.016801320016384125
1,6,0.0007803813205100596
1,7,-0.042743995785713196
1,8,0.12062046676874161
1,9,0.04614601284265518
1,10,-0.014278795570135117
1,11,0.06413660943508148
1,12,0.028368845582008362
1,13,-0.10123984515666962
1,14,-0.30291831493377686
2,3,-0.0005909151514060795
2,4,-0.029596416279673576
2,5,0.22109757363796234
2,6,0.006139888893812895
2,7,-0.09205437451601028
2,8,-0.07116289436817169
2,9,-0.057548053562641144
2,10,0.08234007656574249
2,11,0.011926719918847084
2,12,0.03492986783385277
2,13,0.056533608585596085
2,14,-0.06069725379347801
3,4,0.13575248420238495
3,5,0.06640230864286423
3,6,0.1294260174036026
3,7,0.05769398435950279
3,8,0.1350828856229782
3,9,0.10901180654764175
3,10,-0.026796910911798477
3,11,0.05652002617716789
3,12,0.05593068152666092
3,13,0.07888401299715042
3,14,0.08325318992137909
4,5,0.005198712460696697
4,6,-0.014642393216490746
4,7,0.13894827663898468
4,8,0.09926537424325943
4,9,0.09034213423728943
4,10,0.09583766758441925
4,11,-0.024576036259531975
4,12,0.025703001767396927
4,13,-0.0580853596329689
4,14,0.07429450750350952
5,6,-0.05051416531205177
5,7,0.13329216837882996
5,8,0.02916376292705536
5,9,0.05364465340971947
5,10,0.17717976868152618
5,11,0.0416472963988781
5,12,0.0582486167550087
5,13,-0.03908573091030121
5,14,-0.02994096651673317
6,7,0.10333195328712463
6,8,0.03869771957397461
6,9,0.102178193628788
6,10,0.14197705686092377
6,11,0.15609897673130035
6,12,0.22396473586559296
6,13,0.14175088703632355
6,14,0.0023620137944817543
7,8,0.12303221970796585
7,9,0.04144402593374252
7,10,0.046026602387428284
7,11,0.23046866059303284
7,12,-0.08570428192615509
7,13,-0.10438752174377441
7,14,0.026213813573122025
8,9,0.0898628830909729
8,10,0.1462450921535492
8,11,0.21169616281986237
8,12,-0.039447981864213943
8,13,0.03182730823755264
8,14,0.020212870091199875
9,10,0.1462966352701187
9,11,0.05495203286409378
9,12,0.08713942766189575
9,13,0.014144901186227798
9,14,0.12650327384471893
10,11,0.06550858169794083
10,12,0.08748045563697815
10,13,0.24582810699939728
10,14,-0.01259954646229744
11,12,0.0319916270673275
11,13,0.014188982546329498
11,14,0.059426199644804
12,13,0.0769590362906456
12,14,0.014385033398866653
13,14,0.1553473323583603
