comparison,layer,metric,candidate,reference,dataset,horizon,gain_percent,candidate_value,reference_value
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTm1,720,0.7565200816911921,0.41147393832190954,0.4146105503964692
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTh1,96,-3.7788509745309673,0.41302861307788385,0.3979891945221554
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTh1,192,-3.3442577221663106,0.4298096871494817,0.4159008895346605
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTh1,336,-4.054609043334589,0.4490424486994578,0.43154498664489677
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTh1,720,-6.191065102982285,0.5077847371264218,0.4781802844090327
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTh2,96,-2.805966671811011,0.33699105327266016,0.32779328299926563
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTh2,192,-1.4507388375751606,0.36327960665272385,0.35808473236882227
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTh2,336,-0.47341233920372705,0.38831846228956707,0.38648877673088555
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTh2,720,0.14950640691954176,0.4453929710220627,0.4460598590900987
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTm2,96,0.04417345363785241,0.2500692190212495,0.2501797320491976
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTm2,192,-0.7010441561234204,0.2906815018079703,0.2886578825908774
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTm2,336,-0.19676313321572714,0.32742393959127564,0.3267809551451797
context_vs_a6_full,paper_facing_effectiveness_context,mae,iscf_v1_cpsi,a6_full,ETTm2,720,0.7943402492497031,0.38142991633551465,0.38448402771962803
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,Weather,96,0.4242076335861378,0.14377045069416455,0.14438293412230702
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,Weather,192,0.3386904329976459,0.18789460042481773,0.18853314414707353
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,Weather,336,-0.20540391236292255,0.2396569181261752,0.23916566249837481
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,Weather,720,-0.5654577799731664,0.311907767732363,0.3101539779342376
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm1,96,2.858777300754811,0.28574231818471324,0.2941514531574179
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm1,192,2.321964818674982,0.3240540638008575,0.331757352816627
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm1,336,1.3096409134803477,0.36651207288925985,0.37137576180865534
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm1,720,0.9509542444359309,0.42536745533819975,0.4294513410941213
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh1,96,-0.07333014420947137,0.3734890764949303,0.37321539710602053
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh1,192,0.5117709901880763,0.3989170061037902,0.40096904937814043
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh1,336,0.4763290706563006,0.42238706392517084,0.42440864568293735
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh1,720,1.2203796621395147,0.5144721038777356,0.5208281851236752
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh2,96,0.4743662895742462,0.26315564280130543,0.2644099143010417
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh2,192,0.5327550286153948,0.30136407450045627,0.3029782061292184
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh2,336,0.7993637715790536,0.33111190433987603,0.3337800209037496
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh2,720,0.003972830795417881,0.4138451654003624,0.4138616074217525
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm2,96,1.9994407293939198,0.1644422422858899,0.16779724882163208
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm2,192,2.337277625949763,0.22740930048725447,0.23285169096174912
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm2,336,2.4586990247076224,0.28296508709827045,0.290097716832736
common_private_vs_self,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm2,720,0.9448181405134592,0.36123925902662807,0.36468486781343695
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,Weather,96,0.16843564941783074,0.18677728563194754,0.18709241595777754
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,Weather,192,-0.04287936863782704,0.23092685334801866,0.23082787581223024
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,Weather,336,-0.3798048957635247,0.2722100325758713,0.27118007736570104
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,Weather,720,-0.4333192390017837,0.3213501072402307,0.31996364321636317
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm1,96,1.0305277505566757,0.3374474964973448,0.3409611962432616
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm1,192,0.9158187213090363,0.35975412875221513,0.36307927674181006
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm1,336,0.6865562404577585,0.3813271224832792,0.38396324611051513
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm1,720,0.9332588190318347,0.41147393832190954,0.4153502309824221
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh1,96,-0.74558465166088,0.41302861307788385,0.40997192532653065
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh1,192,-0.2510364786484809,0.4298096871494817,0.428733409894493
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh1,336,-0.22822101692876462,0.4490424486994578,0.44801997296112195
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh1,720,0.518684596987451,0.5077847371264218,0.5104322706925574
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh2,96,0.287130632193755,0.33699105327266016,0.3379614441036862
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh2,192,0.3429105325869153,0.36327960665272385,0.3645296171041728
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh2,336,0.4263223974702801,0.38831846228956707,0.38998103880387525
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTh2,720,-0.013576266193360276,0.4453929710220627,0.44533251149485664
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm2,96,0.5205786292361347,0.2500692190212495,0.2513778383262115
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm2,192,0.752078482141727,0.2906815018079703,0.2928842210117884
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm2,336,1.0418167543441048,0.32742393959127564,0.33087100920039275
common_private_vs_self,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_self,ETTm2,720,0.39358258656031486,0.38142991633551465,0.38293709003939047
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,Weather,96,-1.298152095332017,0.14377045069416455,0.14192800926798912
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,Weather,192,-2.1431644455280896,0.18789460042481773,0.18395220222986142
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,Weather,336,-2.3572886681251903,0.2396569181261752,0.2341376185756727
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,Weather,720,-2.070637722725288,0.311907767732363,0.30558030663006136
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm1,96,-1.6995646852280277,0.28574231818471324,0.28096710056637797
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm1,192,-0.5916237521788048,0.3240540638008575,0.32214815877633
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm1,336,-0.12889142163721168,0.36651207288925985,0.366040278370703
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm1,720,0.11954843460199038,0.42536745533819975,0.42587658412786106
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh1,96,3.78559381968816,0.3734890764949303,0.388184151752689
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh1,192,2.1032114182142347,0.3989170061037902,0.4074873260735449
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh1,336,-0.521871090638304,0.42238706392517084,0.4201941919130355
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh1,720,-6.867804310568171,0.5144721038777356,0.48140981953987744
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh2,96,-7.842099392757862,0.26315564280130543,0.244019398994543
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh2,192,-4.747928540494639,0.30136407450045627,0.28770408990374596
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh2,336,-2.528832969269401,0.33111190433987603,0.32294516064482953
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh2,720,-1.6495555806631979,0.4138451654003624,0.40712934064129663
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm2,96,-1.7358938330854778,0.1644422422858899,0.16163640588412637
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm2,192,-4.9033458209976954,0.22740930048725447,0.21677983548331753
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm2,336,-5.507221802931017,0.28296508709827045,0.2681949939188045
nonlinear_vs_linear,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm2,720,-4.586972877049966,0.36123925902662807,0.3453960365133549
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,Weather,96,-1.2382088104216038,0.18677728563194754,0.18449287855507812
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,Weather,192,-1.8582990135023625,0.23092685334801866,0.22671383243638002
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,Weather,336,-1.7344714540554085,0.2722100325758713,0.26756912252579484
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,Weather,720,-1.021949796279853,0.3213501072402307,0.3180992921719122
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm1,96,-1.2447483322466146,0.3374474964973448,0.3332987656702656
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm1,192,-0.7409928595234927,0.35975412875221513,0.3571079840893249
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm1,336,-0.4055840465602589,0.3813271224832792,0.3797867679415614
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm1,720,-0.17475559596531465,0.41147393832190954,0.41075611901815534
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh1,96,0.8758748442672437,0.41302861307788385,0.41667819254795885
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh1,192,-0.5580454002221735,0.4298096871494817,0.42742446458543837
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh1,336,-2.4473789413706815,0.4490424486994578,0.4383152144443237
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh1,720,-4.3824528681261965,0.5077847371264218,0.48646561100450714
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh2,96,-6.480108554425934,0.33699105327266016,0.3164826349706542
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh2,192,-3.96594034749993,0.36327960665272385,0.349421748544267
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh2,336,-2.30674151523258,0.38831846228956707,0.37956292668333086
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTh2,720,-1.524479236603904,0.4453929710220627,0.4387050043212431
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm2,96,-0.4957923277769005,0.2500692190212495,0.24883551164572562
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm2,192,-1.3405242784221505,0.2906815018079703,0.28683639035589975
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm2,336,-1.912635827884679,0.32742393959127564,0.3212790415353854
nonlinear_vs_linear,matched_mechanism_attribution,mae,iscf_v1_cpsi,iscf_v1_cpsi_linear,ETTm2,720,-1.9678078583220904,0.38142991633551465,0.3740689579847472
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,Weather,96,-0.4802118757361473,0.14377045069416455,0.14308334746742515
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,Weather,192,-0.9021044116794164,0.18789460042481773,0.1862147489592585
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,Weather,336,-1.481909162840278,0.2396569181261752,0.23615728172951106
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,Weather,720,-1.6715712908744074,0.311907767732363,0.30677972590786395
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm1,96,0.381260411714357,0.28574231818471324,0.2868359099559559
common_private_vs_common,matched_mechanism_attribution,mse,iscf_v1_cpsi,iscf_v1_cpsi_common,ETTm1,192,-0.4050087099376043,0.3240540638008575,0.32274691070146205
