scope,mean_abs_gamma,mean_abs_beta,mean_target_state_norm,std_target_state_norm,mean_history_readout_norm
all,0.777787983417511,0.3822194039821625,9.2235746383667,1.458927035331726,11.4335298538208
segment_0,0.7862610220909119,0.3780687153339386,11.575544357299805,0.7170794606208801,11.4335298538208
segment_1,0.8279954195022583,0.3697705864906311,11.012991905212402,0.9334630370140076,11.4335298538208
segment_2,0.7463821172714233,0.39358416199684143,8.190608978271484,1.066380262374878,11.4335298538208
segment_3,0.8182294368743896,0.36982306838035583,10.358942031860352,0.8470978140830994,11.4335298538208
segment_4,0.7543982863426208,0.3896726965904236,9.111786842346191,1.0305707454681396,11.4335298538208
segment_5,0.8136016130447388,0.37386980652809143,10.27532958984375,0.7845354080200195,11.4335298538208
segment_6,0.74479079246521,0.3908383846282959,8.790839195251465,1.0239461660385132,11.4335298538208
segment_7,0.8091580867767334,0.3744387626647949,9.46140193939209,0.8138084411621094,11.4335298538208
segment_8,0.744256317615509,0.3888583183288574,8.260680198669434,0.9918543100357056,11.4335298538208
segment_9,0.8016529679298401,0.3783097565174103,9.388867378234863,0.8680505752563477,11.4335298538208
segment_10,0.7394157648086548,0.39165300130844116,7.741411209106445,0.903771162033081,11.4335298538208
segment_11,0.7941275238990784,0.3765481412410736,9.033461570739746,0.9178189039230347,11.4335298538208
segment_12,0.7500138282775879,0.38907331228256226,7.866464138031006,0.9691332578659058,11.4335298538208
segment_13,0.7901650071144104,0.37872248888015747,9.273788452148438,0.9585930109024048,11.4335298538208
segment_14,0.7463717460632324,0.39005985856056213,8.011497497558594,1.0443187952041626,11.4335298538208
