segment_a,segment_b,cosine
0,1,-0.5143964886665344
0,2,0.7489765286445618
0,3,-0.5492621660232544
0,4,0.8046861290931702
0,5,-0.5717559456825256
0,6,0.7105324268341064
0,7,-0.5814205408096313
0,8,0.7352218627929688
0,9,-0.5662680268287659
0,10,0.7305672764778137
0,11,-0.549571692943573
0,12,0.7132670283317566
0,13,-0.5393176078796387
0,14,0.7147135734558105
1,2,-0.3230184018611908
1,3,0.9822603464126587
1,4,-0.4014591872692108
1,5,0.9638095498085022
1,6,-0.36191293597221375
1,7,0.9448761343955994
1,8,-0.38330671191215515
1,9,0.9412151575088501
1,10,-0.3640901744365692
1,11,0.9419102668762207
1,12,-0.3678392767906189
1,13,0.9462078809738159
1,14,-0.3432607650756836
2,3,-0.2687987685203552
2,4,0.9792622327804565
2,5,-0.27009719610214233
2,6,0.9691856503486633
2,7,-0.2690636217594147
2,8,0.951118528842926
2,9,-0.27964481711387634
2,10,0.9393727779388428
2,11,-0.26663103699684143
2,12,0.9474729299545288
2,13,-0.243013396859169
2,14,0.9641664624214172
3,4,-0.3434827923774719
3,5,0.9941917061805725
3,6,-0.28332751989364624
3,7,0.9819380640983582
3,8,-0.3101860284805298
3,9,0.9724963307380676
3,10,-0.2926318645477295
3,11,0.9705623984336853
3,12,-0.29400208592414856
3,13,0.9760382771492004
3,14,-0.27094724774360657
4,5,-0.3370548486709595
4,6,0.982590913772583
4,7,-0.33127161860466003
4,8,0.9755372405052185
4,9,-0.33751288056373596
4,10,0.9645603895187378
4,11,-0.3258350193500519
4,12,0.9628766775131226
4,13,-0.3064767122268677
4,14,0.9708122611045837
5,6,-0.2639857232570648
5,7,0.9946184754371643
5,8,-0.28812703490257263
5,9,0.9867528676986694
5,10,-0.2696312665939331
5,11,0.9826868176460266
5,12,-0.272371381521225
5,13,0.9848265647888184
5,14,-0.2553105652332306
6,7,-0.24878545105457306
6,8,0.9926667213439941
6,9,-0.25417959690093994
6,10,0.9846431612968445
6,11,-0.24459584057331085
6,12,0.9844657182693481
6,13,-0.22852559387683868
6,14,0.9850813746452332
7,8,-0.2673964500427246
7,9,0.9945980906486511
7,10,-0.2474340945482254
7,11,0.9903693795204163
7,12,-0.2514854967594147
7,13,0.9873533844947815
7,14,-0.24072857201099396
8,9,-0.26532915234565735
8,10,0.9951587915420532
8,11,-0.2551628351211548
8,12,0.9894553422927856
8,13,-0.24464480578899384
8,14,0.9813399910926819
9,10,-0.2397717833518982
9,11,0.9973588585853577
9,12,-0.24479752779006958
9,13,0.9922896027565002
9,14,-0.23855440318584442
10,11,-0.22676171362400055
10,12,0.9939234256744385
10,13,-0.21596616506576538
10,14,0.9831486940383911
11,12,-0.22916477918624878
11,13,0.995891809463501
11,14,-0.2220565229654312
12,13,-0.21339277923107147
12,14,0.9935476183891296
13,14,-0.19969649612903595
