dataset,label_capture_dct_rank144,label_capture_block_rank144,label_capture_random_rank144,label_structured_advantage,label_structure_pass,residual_capture_dct_rank144,residual_capture_block_rank144,residual_capture_random_rank144,residual_structured_advantage,residual_structure_pass,full_hidden_coarse_mid_r2,shuffled_coarse_mid_r2,raw_history_coarse_mid_r2,full_vs_shuffled_r2_gain,full_vs_raw_r2_retention,encoder_sufficiency_pass,learned_basis_label_capture_rank256,dct_label_capture_rank256,learned_basis_residual_capture_rank256,basis_effective_rank,basis_column_entropy,basis_support_90_fraction,parseval_max_relative_gap,parseval_min_gradient_cosine,parseval_pass,raw_measure_gradient_separation,measure_gradient_pass,projected_excess_gradient_separation,projected_separation_pass
Weather,0.7582344877974458,0.7269450494427714,0.19897844433636602,0.5592560434610798,True,0.7581057750320812,0.7268014502013855,0.19897571357533925,0.5591300614567419,True,0.0013190047375043726,0.0011397690040705097,-0.0020183013349430487,0.00017923573343386293,nan,False,0.5822092005105864,0.8785346599054588,0.5819872260842258,189.91205851236978,0.8894842068354288,0.4459056754906972,7.392733652522001e-08,1.0000064373016357,True,0.31429292261600494,True,0.10540247625774807,True
ETTm1,0.9617314109777152,0.9473886921549569,0.2005694753107836,0.7611619356669316,True,0.9488571991654409,0.9366300533723907,0.2001317767056733,0.7487254224597676,True,0.18084448630127753,-0.32540233412864844,0.10940528898492037,0.506246820429926,1.6529775477875097,True,0.8122729717337784,0.9744267925613243,0.7644277718786253,210.25420125325522,0.8893627723058065,0.4459002415339152,9.181754623208565e-08,1.000002145767212,True,0.36002181635962593,True,0.10209893518024021,True
ETTh2,0.9978331442743396,0.9971185035742653,0.20637152704846684,0.7914616172258727,True,0.9978233465567156,0.9971161618750225,0.20637733725760754,0.791446009299108,True,-39.78313335459035,-50.841113157696476,-11.2900505197827,11.057979803106129,nan,True,0.9252871029550103,0.9987451991455386,0.9253084067724503,211.9083048502604,0.8891838987668356,0.4454210003217061,1.633964498018214e-07,1.000004529953003,True,0.09787989324993557,True,0.032586097717285156,True
