dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
ECL,ECL__h5a_budget90,h5a_budget90,2021,96,0.10555714853884031,0.19230484884853163,,,05c66485bd1b52217aa88d70481cb10c325ec02dd40338f8919bae18115311b2,True,False
ECL,ECL__h5a_budget90,h5a_budget90,2021,192,0.11931795850008105,0.20678111460680762,,,05c66485bd1b52217aa88d70481cb10c325ec02dd40338f8919bae18115311b2,True,False
ECL,ECL__h5a_budget90,h5a_budget90,2021,336,0.1359766908766081,0.223688985354134,,,05c66485bd1b52217aa88d70481cb10c325ec02dd40338f8919bae18115311b2,True,False
ECL,ECL__h5a_budget90,h5a_budget90,2021,720,0.1632597693293873,0.25117279986540475,,,05c66485bd1b52217aa88d70481cb10c325ec02dd40338f8919bae18115311b2,True,False
ECL,ECL__h5a_patch2,h5a_patch2,2021,96,0.10797936120070517,0.19592062989249825,,,f8de7ba7be59cb43f08522c07d7414da9179a16747603f3730488988d6929d30,True,False
ECL,ECL__h5a_patch2,h5a_patch2,2021,192,0.12238313168442498,0.21038143305728832,,,f8de7ba7be59cb43f08522c07d7414da9179a16747603f3730488988d6929d30,True,False
ECL,ECL__h5a_patch2,h5a_patch2,2021,336,0.13932592982781075,0.22723409422628937,,,f8de7ba7be59cb43f08522c07d7414da9179a16747603f3730488988d6929d30,True,False
ECL,ECL__h5a_patch2,h5a_patch2,2021,720,0.1692785855486161,0.2564401329184572,,,f8de7ba7be59cb43f08522c07d7414da9179a16747603f3730488988d6929d30,True,False
ECL,ECL__h5a_patch4,h5a_patch4,2021,96,0.10854082414880395,0.19716480762387315,,,d7be066c2b6bb6b798d5cc578acf1087dbe24c3aabc1fd66536a5dc366f7474d,True,False
ECL,ECL__h5a_patch4,h5a_patch4,2021,192,0.12264167560109247,0.21164342613580325,,,d7be066c2b6bb6b798d5cc578acf1087dbe24c3aabc1fd66536a5dc366f7474d,True,False
ECL,ECL__h5a_patch4,h5a_patch4,2021,336,0.140101096304577,0.22889765587058805,,,d7be066c2b6bb6b798d5cc578acf1087dbe24c3aabc1fd66536a5dc366f7474d,True,False
ECL,ECL__h5a_patch4,h5a_patch4,2021,720,0.17151488329594333,0.2580019283418854,,,d7be066c2b6bb6b798d5cc578acf1087dbe24c3aabc1fd66536a5dc366f7474d,True,False
ECL,ECL__h5a_patch8,h5a_patch8,2021,96,0.11091316340025514,0.2005308666266501,,,7344b488acefc10d992230d39f7ee92f0e6e754914f629c93b0a0b28629f1aec,True,False
ECL,ECL__h5a_patch8,h5a_patch8,2021,192,0.12443874281598255,0.21430370894571146,,,7344b488acefc10d992230d39f7ee92f0e6e754914f629c93b0a0b28629f1aec,True,False
ECL,ECL__h5a_patch8,h5a_patch8,2021,336,0.14119473056468582,0.230709763598584,,,7344b488acefc10d992230d39f7ee92f0e6e754914f629c93b0a0b28629f1aec,True,False
ECL,ECL__h5a_patch8,h5a_patch8,2021,720,0.1713932749763545,0.2587680561261045,,,7344b488acefc10d992230d39f7ee92f0e6e754914f629c93b0a0b28629f1aec,True,False
