dataset,seed,split,loss,basis,batch_count,mean_responsibility_js,mean_short_pair_cosine,mean_long_pair_cosine,mean_short_negative_pair_fraction,mean_long_negative_pair_fraction,mean_same_component_cosine,mean_same_component_negative_fraction,mean_short_zero_group_count,mean_long_zero_group_count,mean_short_alignment_efficiency,mean_long_alignment_efficiency,mean_short_cancellation,mean_long_cancellation,mean_short_additivity_relative_gap,mean_long_additivity_relative_gap,component_negative_fraction,maximum_cancellation
ETTh2,2022,train,l1,random_s20260717,4,0.0006768748571630567,0.04268345904226104,0.1325201254138457,0.011904761904761904,0.0,0.5180851529751505,0.0,0.0,0.0,0.48409046902353126,0.5912573399582282,0.5159095309764687,0.4087426600417719,2.5753563248025513e-07,2.2324066735101915e-07,0.011904761904761904,0.5159095309764687
ETTh2,2022,train,l1,rgnb,4,0.09391171671450138,0.0023901319946162403,0.01641414009472577,0.17857142857142855,0.3571428571428571,0.6404985040426254,0.0,2.0,0.0,0.5176968395025519,0.5105405646487893,0.4823031604974482,0.4894594353512107,2.6201754000035124e-07,2.24852246990756e-07,0.3571428571428571,0.4894594353512107
ETTh2,2022,train,mse,dct,4,0.012946934846695513,0.0020372680086265544,0.022810280029218467,0.42857142857142855,0.4642857142857143,0.5119289883545467,0.0,0.0,0.0,0.4741930621681224,0.5730677013837139,0.5258069378318776,0.4269322986162861,2.6829396985482075e-07,2.094469382934144e-07,0.4642857142857143,0.5258069378318776
ETTh2,2022,train,mse,random_s20260715,4,0.0008800436626188457,0.049921974761500246,0.16346193719211788,0.17857142857142855,0.0,0.45677207836083,0.0,0.0,0.0,0.5040013519135583,0.6253166496202965,0.4959986480864417,0.37468335037970346,2.5023411952835337e-07,2.0515027251267756e-07,0.17857142857142855,0.4959986480864417
ETTh2,2022,train,mse,random_s20260716,4,0.0008496909285895526,0.05500471204452749,0.16758753715770408,0.13095238095238093,0.047619047619047616,0.46715995243617464,0.0,0.0,0.0,0.49438806918118955,0.6256357912606283,0.5056119308188104,0.3743642087393717,2.535774040152731e-07,2.044898204529895e-07,0.13095238095238093,0.5056119308188104
ETTh2,2022,train,mse,random_s20260717,4,0.001350159611320123,0.05469044116658292,0.1593423830456145,0.03571428571428571,0.0,0.4641779139637947,0.0,0.0,0.0,0.4954620402380604,0.6188744240308652,0.5045379597619396,0.3811255759691348,2.5107935039560575e-07,2.0499579757530374e-07,0.03571428571428571,0.5045379597619396
ETTh2,2022,train,mse,rgnb,4,0.07929334975779057,0.00048514882801100614,0.031997459851914926,0.23809523809523808,0.42857142857142855,0.6043743416666985,0.0,2.0,0.0,0.5503389232588927,0.5867689691718501,0.4496610767411073,0.41323103082815,2.5821800545781973e-07,2.053192980555291e-07,0.42857142857142855,0.4496610767411073
ETTh2,2022,validation,l1,dct,4,0.01287423213943839,0.001304660614031101,0.005294496391018454,0.4642857142857143,0.40476190476190477,0.5612101214272636,0.0,0.0,0.0,0.4417512858106334,0.5469290261795915,0.5582487141893666,0.4530709738204085,2.767726187538872e-07,2.321216990823216e-07,0.4642857142857143,0.5582487141893666
ETTh2,2022,validation,l1,random_s20260715,4,0.0004949667782057077,0.04750501809065186,0.1658102438031208,0.10714285714285714,0.011904761904761904,0.5212955538715635,0.0,0.0,0.0,0.5008980228900191,0.6268716312909967,0.4991019771099809,0.37312836870900334,2.506668023570346e-07,2.0491578461210597e-07,0.10714285714285714,0.4991019771099809
ETTh2,2022,validation,l1,random_s20260716,4,0.0005787603440694511,0.05719445566535883,0.1739914553971695,0.10714285714285714,0.0,0.5258168503642082,0.0,0.0,0.0,0.49617163798005876,0.6303539764959798,0.5038283620199412,0.3696460235040202,2.4999117973962877e-07,2.045416662670133e-07,0.10714285714285714,0.5038283620199412
ETTh2,2022,validation,l1,random_s20260717,4,0.0009724295086925849,0.051853827045609556,0.16399231371248052,0.023809523809523808,0.0,0.5302327392356736,0.0,0.0,0.0,0.4962377864185737,0.6236559492720137,0.5037622135814263,0.3763440507279863,2.502389903791856e-07,2.048188251733341e-07,0.023809523809523808,0.5037622135814263
ETTh2,2022,validation,l1,rgnb,4,0.08576669543981552,0.0018731374730123207,0.00947006740274706,0.22619047619047616,0.3333333333333333,0.6590557873249054,0.0,2.0,0.0,0.5373226939414182,0.5601816579680569,0.46267730605858176,0.43981834203194314,2.620803551808285e-07,2.2406342967908586e-07,0.3333333333333333,0.46267730605858176
ETTh2,2022,validation,mse,dct,4,0.01901861559599638,0.001064881394129424,0.014305839784875778,0.5119047619047619,0.2976190476190476,0.5021327521119799,0.0,0.0,0.0,0.5173501791678141,0.6758519242270461,0.4826498208321859,0.3241480757729539,2.4285594414096534e-07,1.8327923222862666e-07,0.5119047619047619,0.4826498208321859
ETTh2,2022,validation,mse,random_s20260715,4,0.001095944200642407,0.0758046630514963,0.2424177671560929,0.13095238095238093,0.0,0.4613518863916397,0.0,0.0,0.0,0.5421121553632537,0.6972575518338756,0.45788784463674626,0.3027424481661244,2.2768832052913467e-07,1.704072111522678e-07,0.13095238095238093,0.45788784463674626
ETTh2,2022,validation,mse,random_s20260716,4,0.0012776716030202806,0.09256627354105668,0.2539748568087816,0.09523809523809523,0.0,0.4735768458672932,0.0,0.0,0.0,0.5361932282479694,0.7030769893418553,0.46380677175203056,0.29692301065814475,2.2492030949004563e-07,1.6962798610884867e-07,0.09523809523809523,0.46380677175203056
ETTh2,2022,validation,mse,random_s20260717,4,0.002146204758901149,0.08185519233423597,0.23759365514186875,0.011904761904761904,0.0,0.48238771302359446,0.0,0.0,0.0,0.535667198639902,0.6930288516939618,0.464332801360098,0.3069711483060382,2.2689378423963473e-07,1.705055749988412e-07,0.011904761904761904,0.464332801360098
ETTh2,2022,validation,mse,rgnb,4,0.0715059693902731,0.00018347384757362302,0.02313492317695082,0.25,0.3214285714285714,0.6134947061538696,0.0,2.0,0.0,0.5967223457195934,0.6897788728734897,0.40327765428040663,0.31022112712651023,2.3751049562807155e-07,1.8098600749460872e-07,0.3214285714285714,0.40327765428040663
ETTh2,2023,train,l1,dct,4,0.008462138590402901,0.00274427402265636,0.00822117748681367,0.44047619047619047,0.41666666666666663,0.5393281653523445,0.0,0.0,0.0,0.43361349715865055,0.5114734999480933,0.5663865028413495,0.4885265000519067,2.7251968678078833e-07,2.3149249667254444e-07,0.44047619047619047,0.5663865028413495
ETTh2,2023,train,l1,random_s20260715,4,0.0004887802060693502,0.05928806591657035,0.16891354087385393,0.023809523809523808,0.0,0.5012919753789902,0.0,0.0,0.0,0.5142473723828749,0.6263306411694791,0.4857526276171251,0.3736693588305209,2.454965169291951e-07,2.0705610843628207e-07,0.023809523809523808,0.4857526276171251
ETTh2,2023,train,l1,random_s20260716,4,0.00045173114631325006,0.06954775532219737,0.17683204893200172,0.0,0.0,0.508612104824611,0.0,0.0,0.0,0.5163595748588571,0.6275997568847889,0.4836404251411429,0.3724002431152112,2.436168611863554e-07,2.0762416578088544e-07,0.0,0.4836404251411429
ETTh2,2023,train,l1,random_s20260717,4,0.0006110424583312124,0.06372791754880122,0.15916149629767806,0.023809523809523808,0.0,0.5086430885962078,0.0,0.0,0.0,0.5120587734985884,0.6232945013149895,0.48794122650141153,0.37670549868501046,2.4286361645049467e-07,2.0830308971557776e-07,0.023809523809523808,0.48794122650141153
ETTh2,2023,train,l1,rgnb,4,0.08973490260541439,-0.0041946959769120435,0.013898876792241242,0.2857142857142857,0.34523809523809523,0.638996136188507,0.0,2.0,0.0,0.5232279456714576,0.5265722135128913,0.4767720543285424,0.4734277864871087,2.5628657961901126e-07,2.218771117884684e-07,0.34523809523809523,0.4767720543285424
ETTh2,2023,train,mse,dct,4,0.01264357368927449,0.0011450992647691496,0.016651201235141515,0.4880952380952381,0.4642857142857143,0.5008386948278972,0.0,0.0,0.0,0.4921696606581333,0.5957604391467486,0.5078303393418667,0.40423956085325147,2.551593140437801e-07,2.0767389126534232e-07,0.4880952380952381,0.5078303393418667
ETTh2,2023,train,mse,random_s20260715,4,0.001125104958191514,0.07735870693189403,0.2069860979515527,0.047619047619047616,0.0,0.45717345284564154,0.0,0.0,0.0,0.5363230462483666,0.6605167393388136,0.4636769537516334,0.33948326066118645,2.328943916775107e-07,1.9105298119405855e-07,0.047619047619047616,0.4636769537516334
ETTh2,2023,train,mse,random_s20260716,4,0.001141807297244668,0.08736280656497304,0.21485885268165952,0.047619047619047616,0.0,0.45998695918491905,0.0,0.0,0.0,0.5363994301576667,0.6618833030894118,0.4636005698423334,0.3381166969105882,2.3368983088386177e-07,1.8932055767715166e-07,0.047619047619047616,0.4636005698423334
ETTh2,2023,train,mse,random_s20260717,4,0.0013960128126200289,0.08170522827034195,0.1942211287927681,0.05952380952380952,0.011904761904761904,0.45823647188288824,0.0,0.0,0.0,0.5304592021822793,0.6566367264307562,0.46954079781772073,0.3433632735692438,2.347593779286165e-07,1.9008523361628468e-07,0.05952380952380952,0.46954079781772073
ETTh2,2023,train,mse,rgnb,4,0.07319503743201494,-0.004203496652189642,0.026835847548985232,0.2738095238095238,0.41666666666666663,0.6019101157784462,0.0,2.0,0.0,0.5616074683508,0.6105197820936784,0.4383925316492,0.3894802179063216,2.4755812941758117e-07,2.0314706835023184e-07,0.41666666666666663,0.4383925316492
ETTh2,2023,validation,l1,dct,4,0.011310856556519866,0.0017730836303339209,0.0051743351678375064,0.42857142857142855,0.2738095238095238,0.5670519705329622,0.0,0.0,0.0,0.46451864676840815,0.5748869154781532,0.5354813532315919,0.4251130845218468,2.633571209286921e-07,2.235102197183909e-07,0.42857142857142855,0.5354813532315919
ETTh2,2023,validation,l1,random_s20260715,4,0.0005499401595443487,0.08416879413250301,0.2211688897084622,0.0,0.0,0.5217606680733817,0.0,0.0,0.0,0.5473111323416587,0.6741298437656758,0.45268886765834127,0.32587015623432425,2.3037740417545177e-07,1.8566028211840332e-07,0.0,0.45268886765834127
ETTh2,2023,validation,l1,random_s20260716,4,0.0006763995043002069,0.0972257420819785,0.23277902354796728,0.0,0.0,0.5383895795260156,0.0,0.0,0.0,0.5480292832288323,0.6776964188297008,0.4519707167711677,0.3223035811702992,2.2822930689919453e-07,1.868330649208379e-07,0.0,0.4519707167711677
ETTh2,2023,validation,l1,random_s20260717,4,0.0010137862991541624,0.09043534485334974,0.20920032258367255,0.0,0.0,0.5368857617889131,0.0,0.0,0.0,0.5422800439141116,0.6724273806881129,0.4577199560858885,0.3275726193118871,2.2771933070707053e-07,1.870645825473684e-07,0.0,0.4577199560858885
ETTh2,2023,validation,l1,rgnb,4,0.07737874425947666,-0.0030999973183497786,0.009845087097519788,0.22619047619047616,0.22619047619047616,0.6648039773106575,0.0,2.0,0.0,0.553769025631814,0.5897333864264103,0.44623097436818604,0.41026661357358973,2.5094877590103554e-07,2.1700975932225833e-07,0.22619047619047616,0.44623097436818604
ETTh2,2023,validation,mse,dct,4,0.015048190020024776,0.0028050377288655866,0.014756457713831748,0.44047619047619047,0.15476190476190477,0.49711652525833677,0.0,0.0,0.0,0.5638394119410939,0.7123494669224544,0.4361605880589061,0.2876505330775456,2.252723812710713e-07,1.7486378070256043e-07,0.44047619047619047,0.4361605880589061
ETTh2,2023,validation,mse,random_s20260715,4,0.0011304389918223023,0.14440325237367124,0.31387535482645035,0.0,0.0,0.4716142235057695,0.0,0.0,0.0,0.6122826444887789,0.7477800612345817,0.3877173555112211,0.2522199387654182,1.9720916295163263e-07,1.5405186003733584e-07,0.0,0.3877173555112211
ETTh2,2023,validation,mse,random_s20260716,4,0.0012066754279658198,0.16098060516551846,0.33200026729277204,0.0,0.0,0.5017870973263467,0.0,0.0,0.0,0.6158239761004195,0.755205022020057,0.3841760238995805,0.24479497797994304,1.9669542904759764e-07,1.5390718032642344e-07,0.0,0.3841760238995805
ETTh2,2023,validation,mse,random_s20260717,4,0.002278790285345167,0.1483918400204164,0.29570788641770684,0.0,0.0,0.49877066697393146,0.0,0.0,0.0,0.605422404226809,0.7480400077838364,0.394577595773191,0.2519599922161636,1.9643114894506862e-07,1.554028876203345e-07,0.0,0.394577595773191
ETTh2,2023,validation,mse,rgnb,4,0.06120692938566208,-0.0007687869714573025,0.025797002273888904,0.21428571428571427,0.15476190476190477,0.6086881130933761,0.0,2.0,0.0,0.6369035390974419,0.7272638897766643,0.3630964609025581,0.27273611022333566,2.220167481552176e-07,1.720798994536566e-07,0.21428571428571427,0.3630964609025581
ETTm1,2021,train,l1,dct,4,0.0006906480266479775,-0.0021488491440236216,0.0030560364414538655,0.41666666666666663,0.4642857142857143,0.5559603316443307,0.0,0.0,0.0,0.4647050546983946,0.492275759343964,0.5352949453016054,0.507724240656036,2.5280423805162757e-07,2.4210309632587484e-07,0.4642857142857143,0.5352949453016054
ETTm1,2021,train,l1,random_s20260715,4,0.00035957846557721496,0.13957073275620738,0.16114553809165955,0.0,0.0,0.5312354202781404,0.0,0.0,0.0,0.6089695396716356,0.6162230545462501,0.3910304603283644,0.38377694545374985,2.1264053103859272e-07,2.2524636856225927e-07,0.0,0.3910304603283644
ETTm1,2021,train,l1,random_s20260716,4,0.0004015363520011306,0.15073433828850588,0.16035235418184174,0.0,0.0,0.5294677828039442,0.0,0.0,0.0,0.6067515634638586,0.6145863610592801,0.3932484365361414,0.3854136389407199,2.122348236976227e-07,2.2467081512128734e-07,0.0,0.3932484365361414
ETTm1,2021,train,l1,random_s20260717,4,0.0002576970982772764,0.14679959482912508,0.15655234970507168,0.0,0.0,0.5380665702479226,0.0,0.0,0.0,0.5998324982605681,0.6115836053493307,0.4001675017394319,0.3884163946506694,2.1147431768470625e-07,2.2489485080529975e-07,0.0,0.4001675017394319
ETTm1,2021,train,l1,rgnb,4,0.06378073431551456,-0.0019656853488413616,0.013389006245970017,0.16666666666666666,0.22619047619047616,0.6529742851853371,0.0,2.0,0.0,0.5334201167734756,0.5096594744848799,0.46657988322652444,0.4903405255151201,2.4638432064927724e-07,2.3555944110505399e-07,0.22619047619047616,0.4903405255151201
ETTm1,2021,train,mse,dct,4,0.0023453676694771275,-0.003830093865482403,0.0030259035383572892,0.5357142857142857,0.5476190476190476,0.5132061871034759,0.0,0.0,0.0,0.5204840918318174,0.5792088035061169,0.47951590816818257,0.4207911964938831,2.3367788539432186e-07,2.2540724765953775e-07,0.5476190476190476,0.47951590816818257
ETTm1,2021,train,mse,random_s20260715,4,0.0007674412336200476,0.1670618648419068,0.19269636286688702,0.0,0.0,0.49877943843603134,0.0,0.0,0.0,0.6357709060947837,0.6461781235242523,0.3642290939052163,0.3538218764757477,1.967759804392059e-07,2.0909973184275063e-07,0.0,0.3642290939052163
ETTm1,2021,train,mse,random_s20260716,4,0.0007804515189491212,0.17827509183968818,0.19531337647432728,0.023809523809523808,0.0,0.4968979230948857,0.0,0.0,0.0,0.6347215516730644,0.6460562472467729,0.36527844832693557,0.3539437527532271,1.936295451896705e-07,2.0874722636979426e-07,0.023809523809523808,0.36527844832693557
ETTm1,2021,train,mse,random_s20260717,4,0.0005500018814927898,0.17271582782268524,0.1871025770725239,0.0,0.0,0.49360877169030054,0.0,0.0,0.0,0.6246338601377105,0.6413793695574932,0.3753661398622895,0.35862063044250686,1.9473317139829476e-07,2.0824122712531844e-07,0.0,0.3753661398622895
ETTm1,2021,train,mse,rgnb,4,0.044864931143820286,-0.005624589323997497,0.019319588969838583,0.22619047619047616,0.2738095238095238,0.6090014755725861,0.0,2.0,0.0,0.5643969700584301,0.5861572873401,0.4356030299415698,0.4138427126599,2.311313097024958e-07,2.2169774015468655e-07,0.2738095238095238,0.4356030299415698
ETTm1,2021,validation,l1,dct,4,0.0007228205067804083,-0.00210692889993966,0.0055634100960257156,0.41666666666666663,0.2976190476190476,0.5647810399532318,0.0,0.0,0.0,0.4890949943271752,0.5229827571866387,0.5109050056728248,0.47701724281336133,2.494765355401439e-07,2.33760363316265e-07,0.41666666666666663,0.5109050056728248
ETTm1,2021,validation,l1,random_s20260715,4,0.00033950741635635495,0.15713010120782114,0.19091070616351707,0.0,0.0,0.5468421333602497,0.0,0.0,0.0,0.6282412244964187,0.6460138760463386,0.3717587755035813,0.35398612395366136,2.0457622554396817e-07,2.1122422312001973e-07,0.0,0.3717587755035813
ETTm1,2021,validation,l1,random_s20260716,4,0.0004350405652076006,0.1700456096857254,0.19688409504791102,0.011904761904761904,0.0,0.5416832619479724,0.0,0.0,0.0,0.6256519276778781,0.6491101660773256,0.37434807232212186,0.35088983392267437,2.0374380888878108e-07,2.1077576591695052e-07,0.011904761904761904,0.37434807232212186
ETTm1,2021,validation,l1,random_s20260717,4,0.00031590650905855,0.16462899766684996,0.19030623058123247,0.0,0.0,0.5451256366712707,0.0,0.0,0.0,0.6181488199476056,0.6439177169079313,0.3818511800523944,0.35608228309206874,2.0439849933717445e-07,2.1091634725419048e-07,0.0,0.3818511800523944
ETTm1,2021,validation,l1,rgnb,4,0.05710310582071543,-0.002886042816680856,0.01861036897060417,0.20238095238095238,0.11904761904761904,0.6589068979024887,0.0,2.0,0.0,0.5580344854152829,0.5393636752661665,0.4419655145847171,0.46063632473383354,2.4301112902971743e-07,2.274419869672031e-07,0.20238095238095238,0.46063632473383354
ETTm1,2021,validation,mse,dct,4,0.00376743299420923,-0.0016546895189787306,0.011282687995671515,0.38095238095238093,0.23809523809523808,0.5223213721598897,0.0,0.0,0.0,0.5524429210783324,0.6360964605598788,0.44755707892166763,0.3639035394401212,2.3014079882204813e-07,2.042192478674759e-07,0.38095238095238093,0.44755707892166763
ETTm1,2021,validation,mse,random_s20260715,4,0.0008970738272182643,0.19280207361139,0.24643402874824547,0.0,0.0,0.4818495682307652,0.0,0.0,0.0,0.6618356229388422,0.6942052088048045,0.33816437706115776,0.3057947911951955,1.893093118207331e-07,1.8495777807050662e-07,0.0,0.33816437706115776
ETTm1,2021,validation,mse,random_s20260716,4,0.0009421303402632475,0.20612453998598668,0.25412902182766367,0.0,0.0,0.47028038437877384,0.0,0.0,0.0,0.6611315085916585,0.7000232661835019,0.3388684914083415,0.29997673381649814,1.8727689791239121e-07,1.8532734662305267e-07,0.0,0.3388684914083415
ETTm1,2021,validation,mse,random_s20260717,4,0.0007769545918563381,0.19944967786293655,0.2427723270707897,0.0,0.0,0.4846501989024026,0.0,0.0,0.0,0.6500694321034646,0.6920175229917541,0.3499305678965354,0.3079824770082459,1.8789027287361668e-07,1.8421994735728814e-07,0.0,0.3499305678965354
ETTm1,2021,validation,mse,rgnb,4,0.03905698284506798,-0.0017453942215070128,0.03411818781889798,0.19047619047619047,0.11904761904761904,0.6135534778237343,0.0,2.0,0.0,0.5950365005420615,0.6412847479562469,0.40496349945793847,0.3587152520437531,2.2714306871769702e-07,2.0159736917072978e-07,0.19047619047619047,0.40496349945793847
ETTm1,2022,train,l1,dct,4,0.0008979125268524513,-0.003643301776069815,0.0019717535476610508,0.5,0.46428571428571425,0.5536519991500037,0.0,0.0,0.0,0.46056222013154274,0.4928109004750629,0.5394377798684572,0.5071890995249371,2.562378263934936e-07,2.4309348170797646e-07,0.5,0.5394377798684572
ETTm1,2022,train,l1,random_s20260715,4,0.0003933304105885327,0.11881063346351896,0.15452380167941251,0.0,0.0,0.5279066626514707,0.0,0.0,0.0,0.5933029331153655,0.6135982913380106,0.4066970668846345,0.3864017086619894,2.1651539542479074e-07,2.2518757628218724e-07,0.0,0.4066970668846345
ETTm1,2022,train,l1,random_s20260716,4,0.0004995577037334442,0.1368249517288946,0.15836038090111243,0.03571428571428571,0.0,0.5266740162457738,0.0,0.0,0.0,0.5968973599354545,0.6138915910573631,0.40310264006454555,0.38610840894263687,2.1530850227372654e-07,2.2498497796406058e-07,0.03571428571428571,0.40310264006454555
ETTm1,2022,train,l1,random_s20260717,4,0.000267574519966729,0.13009871872851536,0.15133147519303575,0.0,0.03571428571428571,0.5370334333607129,0.0,0.0,0.0,0.5841257657679306,0.6098773166711328,0.4158742342320694,0.39012268332886724,2.1504061608452847e-07,2.25885013823153e-07,0.03571428571428571,0.4158742342320694
ETTm1,2022,train,l1,rgnb,4,0.06446338258683681,-0.006429995676444378,0.013332004661649643,0.26190476190476186,0.2857142857142857,0.6552856609225273,0.0,2.0,0.0,0.5279506397672951,0.51024275119108,0.47204936023270494,0.48975724880892,2.4891540545041606e-07,2.3624027607736801e-07,0.2857142857142857,0.48975724880892
ETTm1,2022,train,mse,dct,4,0.002684652921743691,-0.005891272713640882,0.0032214570743408764,0.5833333333333334,0.5714285714285714,0.5071305579372815,0.0,0.0,0.0,0.5109569234645982,0.5775886144141225,0.4890430765354018,0.4224113855858775,2.3724602055031836e-07,2.2256241031476142e-07,0.5833333333333334,0.4890430765354018
ETTm1,2022,train,mse,random_s20260715,4,0.0007076003821566701,0.13645819445983284,0.185233967600479,0.0,0.0,0.4908008192266737,0.0,0.0,0.0,0.6144481971910725,0.6437708803728216,0.3855518028089276,0.3562291196271784,2.0139329225730607e-07,2.0839810718423809e-07,0.0,0.3855518028089276
ETTm1,2022,train,mse,random_s20260716,4,0.0007521388179156929,0.15625382845644795,0.1912252019115147,0.047619047619047616,0.0,0.49061171816928045,0.0,0.0,0.0,0.6193146879269802,0.6442218008125955,0.38068531207301987,0.3557781991874045,1.987880011233516e-07,2.084701157754684e-07,0.047619047619047616,0.38068531207301987
ETTm1,2022,train,mse,random_s20260717,4,0.0005066210869699717,0.14683615980625508,0.18174243642161378,0.0,0.047619047619047616,0.49287440521376474,0.0,0.0,0.0,0.6028502849486072,0.639404678297306,0.39714971505139285,0.360595321702694,1.9927182614356874e-07,2.0804874182816023e-07,0.047619047619047616,0.39714971505139285
ETTm1,2022,train,mse,rgnb,4,0.04567040782421827,-0.01153792504046578,0.019347905699673686,0.2857142857142857,0.369047619047619,0.6043740540742875,0.0,2.0,0.0,0.5545233551718924,0.5848351421705595,0.4454766448281076,0.41516485782944046,2.355122662201239e-07,2.1883013072920736e-07,0.369047619047619,0.4454766448281076
ETTm1,2022,validation,l1,dct,4,0.0007909380365163088,-0.002904553480523949,0.004373290538621535,0.42857142857142855,0.2857142857142857,0.5584018869059426,0.0,0.0,0.0,0.4801407940403474,0.5233736154602225,0.5198592059596527,0.47662638453977746,2.554373085707673e-07,2.3548572165127727e-07,0.42857142857142855,0.5198592059596527
ETTm1,2022,validation,l1,random_s20260715,4,0.00039613019907847047,0.13193853953409762,0.18520806534659295,0.0,0.0,0.5369182931525367,0.0,0.0,0.0,0.6070791737533943,0.643348085022811,0.39292082624660574,0.356651914977189,2.1112917534788428e-07,2.1030985165815013e-07,0.0,0.39292082624660574
ETTm1,2022,validation,l1,random_s20260716,4,0.00045419560046866536,0.15253401725619498,0.19202673413036836,0.023809523809523808,0.0,0.5417567619255611,0.0,0.0,0.0,0.6113047411779284,0.645501295058861,0.38869525882207157,0.354498704941139,2.090436122811601e-07,2.109097601973592e-07,0.023809523809523808,0.38869525882207157
ETTm1,2022,validation,l1,random_s20260717,4,0.00036161958996672183,0.14398878599916187,0.18384737790828304,0.0,0.03571428571428571,0.5460961173687662,0.0,0.0,0.0,0.5982466451596662,0.6415661868896944,0.40175335484033387,0.35843381311030564,2.0876877682559988e-07,2.1154174484902483e-07,0.03571428571428571,0.40175335484033387
ETTm1,2022,validation,l1,rgnb,4,0.05802318546921015,-0.005340702494140715,0.01714040499964973,0.22619047619047616,0.14285714285714285,0.6549340546131134,0.0,2.0,0.0,0.5462659719925291,0.540079010338724,0.45373402800747087,0.45992098966127604,2.477645658710206e-07,2.287336104919896e-07,0.22619047619047616,0.45992098966127604
ETTm1,2022,validation,mse,dct,4,0.0045600824523717165,-0.003448735656482833,0.011246676634376247,0.41666666666666663,0.26190476190476186,0.5097290330699512,0.0,0.0,0.0,0.5435431902241327,0.6413838776666771,0.45645680977586733,0.35861612233332285,2.3289982791922872e-07,2.0168170893373303e-07,0.41666666666666663,0.45645680977586733
ETTm1,2022,validation,mse,random_s20260715,4,0.0008267172379419208,0.15839135243246952,0.24527638724872045,0.0,0.0,0.4694613910147122,0.0,0.0,0.0,0.6376944379348287,0.6965977258138303,0.3623055620651713,0.3034022741861698,1.944957986602075e-07,1.8440881718500776e-07,0.0,0.3623055620651713
ETTm1,2022,validation,mse,random_s20260716,4,0.0008876975625753403,0.18052803945638948,0.2529000814649321,0.047619047619047616,0.0,0.46672381247792927,0.0,0.0,0.0,0.6423295090364707,0.7013975612316536,0.3576704909635293,0.2986024387683463,1.9306717579642807e-07,1.834611396725012e-07,0.047619047619047616,0.3576704909635293
ETTm1,2022,validation,mse,random_s20260717,4,0.0008353889716090634,0.16964099919866948,0.24037037574730458,0.0,0.047619047619047616,0.48364888557365965,0.0,0.0,0.0,0.6252536694080779,0.6933155468252309,0.3747463305919221,0.3066844531747691,1.9216248239386563e-07,1.8372460054535816e-07,0.047619047619047616,0.3747463305919221
ETTm1,2022,validation,mse,rgnb,4,0.040005301125347614,-0.008515002037165686,0.03189174079480359,0.23809523809523808,0.11904761904761904,0.6048796266317368,0.0,2.0,0.0,0.5844053622440737,0.6456677024758789,0.41559463775592626,0.3543322975241211,2.300722391502228e-07,1.989680283816427e-07,0.23809523809523808,0.41559463775592626
ETTm1,2023,train,l1,dct,4,0.0006900770531501621,-0.002945369726235402,0.0034914936446252143,0.5,0.38095238095238093,0.5561034274952752,0.0,0.0,0.0,0.4669743424765052,0.4947323933133354,0.5330256575234947,0.5052676066866646,2.5393829221013994e-07,2.4171889222547654e-07,0.5,0.5330256575234947
ETTm1,2023,train,l1,random_s20260715,4,0.0003576530725695193,0.13180753417933982,0.16243352630131302,0.0,0.0,0.5333386531897953,0.0,0.0,0.0,0.605971198021729,0.619347002784722,0.39402880197827095,0.380652997215278,2.144719484020498e-07,2.2339006691489603e-07,0.0,0.39402880197827095
ETTm1,2023,train,l1,random_s20260716,4,0.00043134568841196597,0.1508057151388909,0.16274538512031236,0.0,0.0,0.5412651204637119,0.0,0.0,0.0,0.6087729439899382,0.6165930275473628,0.3912270560100618,0.3834069724526373,2.1139081628841664e-07,2.2385914591818413e-07,0.0,0.3912270560100618
ETTm1,2023,train,l1,random_s20260717,4,0.00022734802769264206,0.14628533025582632,0.163325533980415,0.047619047619047616,0.0,0.5425706878304482,0.0,0.0,0.0,0.5988304759828751,0.6160775657686854,0.40116952401712486,0.3839224342313146,2.1137785233529653e-07,2.2357662737407668e-07,0.047619047619047616,0.40116952401712486
ETTm1,2023,train,l1,rgnb,4,0.06399512942880392,-0.0037704654154367746,0.014890421263685095,0.2857142857142857,0.25,0.6560641005635262,0.0,2.0,0.0,0.5354026952998061,0.5125068102628,0.4645973047001939,0.4874931897372,2.4590738066058504e-07,2.3356305154411235e-07,0.2857142857142857,0.4874931897372
ETTm1,2023,train,mse,dct,4,0.00225998557289131,-0.0059282643085766945,0.0035726375464859997,0.6309523809523809,0.5,0.5165465069668633,0.0,0.0,0.0,0.5209289397874755,0.5794626425871577,0.47907106021252455,0.42053735741284226,2.3531780940045061e-07,2.228884697776896e-07,0.6309523809523809,0.47907106021252455
ETTm1,2023,train,mse,random_s20260715,4,0.0007389472448267043,0.15335124796478167,0.1953959853077928,0.0,0.0,0.49546017604214804,0.0,0.0,0.0,0.6326462898021836,0.6500344657374578,0.36735371019781643,0.3499655342625422,1.972349432875618e-07,2.0702882308794692e-07,0.0,0.36735371019781643
ETTm1,2023,train,mse,random_s20260716,4,0.0008028270094655454,0.17799097313989132,0.19500237062484735,0.0,0.0,0.5091533873762403,0.0,0.0,0.0,0.6375371654161568,0.6459247974937433,0.3624628345838432,0.3540752025062567,1.954362892206172e-07,2.0715579850593285e-07,0.0,0.3624628345838432
